paper_id,organization_id
paper_645,organization_154
paper_645,organization_51
paper_645,organization_785
paper_645,organization_156
paper_645,organization_786
paper_646,organization_787
paper_646,organization_788
paper_646,organization_789
paper_646,organization_790
paper_646,organization_791
paper_647,organization_48
paper_647,organization_792
paper_648,organization_250
paper_648,organization_122
paper_649,organization_793
paper_651,organization_76
paper_651,organization_15
paper_651,organization_36
paper_651,organization_794
paper_651,organization_645
paper_652,organization_156
paper_652,organization_795
paper_652,organization_15
paper_652,organization_519
paper_653,organization_796
paper_653,organization_218
paper_655,organization_797
paper_655,organization_798
paper_655,organization_799
paper_655,organization_800
paper_655,organization_801
paper_656,organization_802
paper_656,organization_594
paper_656,organization_299
paper_656,organization_220
paper_656,organization_803
paper_657,organization_10
paper_658,organization_36
paper_659,organization_10
paper_659,organization_445
paper_662,organization_804
paper_663,organization_805
paper_663,organization_36
paper_663,organization_806
paper_664,organization_175
paper_665,organization_807
paper_665,organization_808
paper_665,organization_489
paper_665,organization_809
paper_666,organization_810
paper_668,organization_555
paper_669,organization_51
paper_669,organization_811
paper_670,organization_9
paper_671,organization_37
paper_671,organization_15
paper_673,organization_94
paper_674,organization_812
paper_674,organization_155
paper_675,organization_813
paper_675,organization_40
paper_675,organization_814
paper_675,organization_815
paper_675,organization_816
paper_677,organization_817
paper_677,organization_261
paper_678,organization_818
paper_678,organization_36
paper_680,organization_819
paper_680,organization_820
paper_682,organization_40
paper_682,organization_28
paper_683,organization_40
paper_683,organization_821
paper_683,organization_313
paper_684,organization_822
paper_684,organization_823
paper_684,organization_278
paper_684,organization_824
paper_684,organization_825
paper_684,organization_826
paper_685,organization_560
paper_686,organization_12
paper_686,organization_221
paper_686,organization_15
paper_688,organization_26
paper_689,organization_154
paper_689,organization_116
paper_690,organization_827
paper_690,organization_828
paper_690,organization_829
paper_690,organization_830
paper_690,organization_831
paper_692,organization_212
paper_692,organization_76
paper_693,organization_259
paper_694,organization_63
paper_694,organization_832
paper_696,organization_833
paper_696,organization_202
paper_696,organization_834
paper_697,organization_278
paper_697,organization_638
paper_697,organization_261
paper_698,organization_50
paper_698,organization_156
paper_698,organization_135
paper_700,organization_26
paper_700,organization_136
paper_700,organization_28
paper_702,organization_46
paper_702,organization_835
paper_702,organization_555
paper_704,organization_836
paper_705,organization_837
paper_707,organization_838
paper_707,organization_839
paper_709,organization_840
paper_710,organization_841
paper_710,organization_156
paper_711,organization_842
paper_712,organization_843
paper_713,organization_103
paper_714,organization_844
paper_715,organization_845
paper_715,organization_40
paper_715,organization_104
paper_716,organization_124
paper_718,organization_175
paper_718,organization_154
paper_719,organization_104
paper_720,organization_15
paper_721,organization_62
paper_721,organization_260
paper_722,organization_846
paper_723,organization_48
paper_723,organization_847
paper_723,organization_848
paper_723,organization_849
paper_725,organization_322
paper_725,organization_850
paper_725,organization_851
paper_726,organization_852
paper_726,organization_853
paper_726,organization_854
paper_726,organization_855
paper_729,organization_61
paper_729,organization_856
paper_729,organization_857
paper_730,organization_858
paper_731,organization_859
paper_731,organization_860
paper_732,organization_539
paper_732,organization_861
paper_733,organization_278
paper_733,organization_11
paper_733,organization_51
paper_734,organization_862
paper_734,organization_107
paper_735,organization_8
paper_737,organization_863
paper_737,organization_561
paper_738,organization_864
paper_738,organization_865
paper_739,organization_370
paper_740,organization_51
paper_740,organization_866
paper_740,organization_867
paper_741,organization_35
paper_741,organization_868
paper_741,organization_869
paper_741,organization_870
paper_741,organization_871
paper_741,organization_872
paper_741,organization_873
paper_741,organization_874
paper_741,organization_875
paper_742,organization_51
paper_742,organization_157
paper_743,organization_876
paper_743,organization_117
paper_744,organization_877
paper_744,organization_878
paper_744,organization_879
paper_745,organization_327
paper_745,organization_880
paper_746,organization_881
paper_746,organization_36
paper_746,organization_15
paper_748,organization_338
paper_748,organization_633
paper_748,organization_882
paper_748,organization_883
paper_748,organization_50
paper_749,organization_884
paper_750,organization_766
paper_750,organization_125
paper_751,organization_885
paper_751,organization_11
paper_751,organization_886
paper_752,organization_755
paper_752,organization_11
paper_752,organization_887
paper_752,organization_888
paper_753,organization_889
paper_753,organization_27
paper_753,organization_890
paper_754,organization_603
paper_754,organization_265
paper_754,organization_41
paper_754,organization_891
paper_755,organization_27
paper_755,organization_86
paper_756,organization_621
paper_756,organization_52
paper_756,organization_64
paper_758,organization_444
paper_759,organization_138
paper_759,organization_275
paper_759,organization_892
paper_759,organization_139
paper_760,organization_226
paper_761,organization_893
paper_761,organization_46
paper_761,organization_451
paper_761,organization_743
paper_761,organization_894
paper_762,organization_119
paper_762,organization_895
paper_762,organization_896
paper_763,organization_897
paper_763,organization_898
paper_763,organization_899
paper_763,organization_900
paper_763,organization_26
paper_763,organization_901
paper_763,organization_902
paper_764,organization_903
paper_766,organization_10
paper_767,organization_79
paper_767,organization_40
paper_768,organization_904
paper_768,organization_116
paper_768,organization_905
paper_768,organization_85
paper_768,organization_906
paper_769,organization_907
paper_769,organization_908
paper_769,organization_117
paper_769,organization_909
paper_770,organization_212
paper_770,organization_74
paper_773,organization_35
paper_773,organization_206
paper_774,organization_58
paper_775,organization_910
paper_776,organization_35
paper_777,organization_911
paper_777,organization_23
paper_777,organization_200
paper_777,organization_912
paper_777,organization_41
paper_777,organization_398
paper_778,organization_26
paper_778,organization_913
paper_778,organization_447
paper_780,organization_914
paper_783,organization_23
paper_783,organization_242
paper_783,organization_25
paper_783,organization_36
paper_785,organization_915
paper_786,organization_916
paper_786,organization_917
paper_786,organization_907
paper_786,organization_918
paper_786,organization_919
paper_787,organization_124
paper_787,organization_181
paper_788,organization_23
paper_788,organization_471
paper_789,organization_226
paper_790,organization_51
paper_790,organization_920
paper_791,organization_125
paper_792,organization_40
paper_793,organization_921
paper_793,organization_922
paper_794,organization_923
paper_794,organization_924
paper_794,organization_36
paper_795,organization_925
paper_795,organization_926
paper_796,organization_221
paper_796,organization_709
paper_796,organization_927
