node_id,paper_id,publish_date,title
paper_284,2306.03802,2023-06-06,Learning to Ground Instructional Articles in Videos through Narrations
paper_285,2306.05087,2023-06-08,PandaLM: An Automatic Evaluation Benchmark for LLM Instruction Tuning Optimization
paper_286,2306.04757,2023-06-07,INSTRUCTEVAL: Towards Holistic Evaluation of Instruction-Tuned Large Language Models
paper_287,2306.04751,2023-06-07,How Far Can Camels Go? Exploring the State of Instruction Tuning on Open Resources
paper_288,2306.04634,2023-06-07,On the Reliability of Watermarks for Large Language Models
paper_289,2409.17141,2024-09-25,FineZip : Pushing the Limits of Large Language Models for Practical Lossless Text Compression
paper_290,2306.04619,2023-06-07,ARTIC3D: Learning Robust Articulated 3D Shapes from Noisy Web Image Collections
paper_291,2306.04235,2023-06-07,MobileNMT: Enabling Translation in 15MB and 30ms
paper_292,2306.04632,2023-06-07,Designing a Better Asymmetric VQGAN for StableDiffusion
paper_293,2306.04528,2023-06-07,PromptRobust: Towards Evaluating the Robustness of Large Language Models on Adversarial Prompts
paper_294,1903.10412,2019-03-25,ShopSign: a Diverse Scene Text Dataset of Chinese Shop Signs in Street Views
paper_295,1801.00887,2018-01-03,DeepJ: Style-Specific Music Generation
paper_296,2306.10098,2023-06-16,Differentiable Instruction Optimization for Cross-Task Generalization
paper_297,2306.05422,2023-06-08,Tracking Everything Everywhere All at Once
paper_298,2306.05178,2023-06-08,SyncDiffusion: Coherent Montage via Synchronized Joint Diffusions
paper_299,2311.18445,2023-11-30,VTimeLLM: Empower LLM to Grasp Video Moments
paper_300,2306.05399,2023-06-08,Matting Anything
paper_301,2403.11380,2024-03-18,Boosting Order-Preserving and Transferability for Neural Architecture Search: a Joint Architecture Refined Search and Fine-tuning Approach
paper_302,2306.05428,2023-06-08,Background Prompting for Improved Object Depth
paper_303,2306.05357,2023-06-08,Unsupervised Compositional Concepts Discovery with Text-to-Image Generative Models
paper_304,2306.05427,2023-06-08,Grounded Text-to-Image Synthesis with Attention Refocusing
paper_305,2306.04707,2023-06-07,Improving Open Language Models by Learning from Organic Interactions
paper_306,2306.05411,2023-06-08,R-MAE: Regions Meet Masked Autoencoders
paper_307,2306.05410,2023-06-08,LU-NeRF: Scene and Pose Estimation by Synchronizing Local Unposed NeRFs
paper_308,2306.04822,2023-06-07,Optimizing ViViT Training: Time and Memory Reduction for Action Recognition
paper_309,2306.05392,2023-06-08,Modular Visual Question Answering via Code Generation
paper_310,2306.05420,2023-06-08,Scaling Spherical CNNs
paper_311,2412.18407,2024-12-24,A Statistical Framework for Ranking LLM-Based Chatbots
paper_312,2306.06070,2023-06-09,Mind2Web: Towards a Generalist Agent for the Web
paper_313,2405.12630,2024-05-21,Exploration of Masked and Causal Language Modelling for Text Generation
paper_314,2306.05696,2023-06-09,Embodied Executable Policy Learning with Language-based Scene Summarization
paper_315,2306.07075,2023-06-12,Large Language Models as Tax Attorneys: A Case Study in Legal Capabilities Emergence
paper_316,2306.05544,2023-06-08,BOOT: Data-free Distillation of Denoising Diffusion Models with Bootstrapping
paper_317,2306.06212,2023-06-09,Aladdin: Zero-Shot Hallucination of Stylized 3D Assets from Abstract Scene Descriptions
paper_318,2410.08526,2024-10-11,"I Am the One and Only, Your Cyber BFF"": Understanding the Impact of GenAI Requires Understanding the Impact of Anthropomorphic AI"
paper_319,2311.01886,2023-11-03,Bridging the Gap between Multi-focus and Multi-modal: A Focused Integration Framework for Multi-modal Image Fusion
paper_320,2409.07307,2024-09-11,Data Augmentation via Latent Diffusion for Saliency Prediction
paper_321,2303.09431,2023-03-16,NeRFMeshing: Distilling Neural Radiance Fields into Geometrically-Accurate 3D Meshes
paper_322,2112.14000,2021-12-28,Pale Transformer: A General Vision Transformer Backbone with Pale-Shaped Attention
paper_323,2110.10165,2021-10-19,NAS-HPO-Bench-II: A Benchmark Dataset on Joint Optimization of Convolutional Neural Network Architecture and Training Hyperparameters
paper_324,2306.07280,2023-06-12,Controlling Text-to-Image Diffusion by Orthogonal Finetuning
paper_325,2302.03561,2023-02-07,Optimizing Audio Recommendations for the Long-Term: A Reinforcement Learning Perspective
paper_326,2404.12322,2024-04-18,Generalizable Face Landmarking Guided by Conditional Face Warping
paper_327,2306.07279,2023-06-12,Scalable 3D Captioning with Pretrained Models
paper_328,2306.06546,2023-06-11,High-Fidelity Audio Compression with Improved RVQGAN
paper_329,2306.07042,2023-06-12,Transformers learn through gradual rank increase
paper_330,0905.0016,2009-04-30,Characterizing Voltage Contrast in Photoelectron Emission Microscopy
paper_331,2306.06823,2023-06-12,Weakly supervised information extraction from inscrutable handwritten document images
paper_332,2306.07954,2023-06-13,Rerender A Video: Zero-Shot Text-Guided Video-to-Video Translation
paper_333,2407.18242,2024-07-25,LoRA-Pro: Are Low-Rank Adapters Properly Optimized?
paper_334,2302.06857,2023-02-14,Make Your Brief Stroke Real and Stereoscopic: 3D-Aware Simplified Sketch to Portrait Generation
paper_335,2306.07906,2023-06-13,WebGLM: Towards An Efficient Web-Enhanced Question Answering System with Human Preferences
paper_336,2306.07915,2023-06-13,Image Captioners Are Scalable Vision Learners Too
paper_337,1812.03664,2018-12-10,Few-Shot Learning via Embedding Adaptation with Set-to-Set Functions
paper_338,1905.04693,2019-05-12,Hierarchy Composition GAN for High-fidelity Image Synthesis
paper_339,2212.14199,2022-12-29,Walking in Narrow Spaces: Safety-critical Locomotion Control for Quadrupedal Robots with Duality-based Optimization
paper_340,2306.07970,2023-06-13,Neural Scene Chronology
paper_341,2306.07968,2023-06-13,arXiVeri: Automatic table verification with GPT
paper_342,2405.03961,2024-05-07,Structure-based drug design by denoising voxel grids
paper_343,2306.07944,2023-06-08,Speech-to-Text Adapter and Speech-to-Entity Retriever Augmented LLMs for Speech Understanding
paper_344,2306.07969,2023-06-13,GeneCIS: A Benchmark for General Conditional Image Similarity
paper_345,2306.07552,2023-06-13,Galactic: Scaling End-to-End Reinforcement Learning for Rearrangement at 100k Steps-Per-Second
paper_346,2306.07437,2023-06-12,Instant Multi-View Head Capture through Learnable Registration
paper_347,2306.07941,2023-06-09,GPT-Calls: Enhancing Call Segmentation and Tagging by Generating Synthetic Conversations via Large Language Models
paper_348,2306.07946,2023-06-02,STUDY: Socially Aware Temporally Causal Decoder Recommender Systems
paper_349,2306.08276,2023-06-14,TryOnDiffusion: A Tale of Two UNets
paper_350,2306.09348,2023-06-15,Seeing the World through Your Eyes
paper_351,2501.09653,2025-01-16,The Heap: A Contamination-Free Multilingual Code Dataset for Evaluating Large Language Models
paper_352,2306.08640,2023-06-14,"AssistGPT: A General Multi-modal Assistant that can Plan, Execute, Inspect, and Learn"
paper_353,2306.06629,2023-06-11,GKD: A General Knowledge Distillation Framework for Large-scale Pre-trained Language Model
paper_354,2310.14820,2023-10-23,ALCUNA: Large Language Models Meet New Knowledge
paper_355,2401.00711,2024-01-01,Text2Avatar: Text to 3D Human Avatar Generation with Codebook-Driven Body Controllable Attribute
paper_356,2306.02858,2023-06-05,Video-LLaMA: An Instruction-tuned Audio-Visual Language Model for Video Understanding
paper_357,2408.03018,2024-08-06,Integrating Controllable Motion Skills from Demonstrations
paper_358,2306.08205,2023-06-14,Agile Catching with Whole-Body MPC and Blackbox Policy Learning
paper_359,1903.01092,2019-03-04,Zero-Shot Task Transfer
paper_360,2306.08620,2023-06-14,Anticipatory Music Transformer
paper_361,2409.10188,2024-09-16,Enhancing RL Safety with Counterfactual LLM Reasoning
paper_362,2306.08997,2023-06-15,Exploring the MIT Mathematics and EECS Curriculum Using Large Language Models
paper_363,2306.09327,2023-06-15,Language-Guided Music Recommendation for Video via Prompt Analogies
paper_364,2406.07536,2024-06-11,Towards Fundamentally Scalable Model Selection: Asymptotically Fast Update and Selection
paper_365,2308.06078,2023-08-11,Characterizing nuclear modification effects in high-energy O-O collisions at energies available at the CERN Large Hadron Collider: A transport model perspective
paper_366,2408.07481,2024-08-14,DeCo: Decoupled Human-Centered Diffusion Video Editing with Motion Consistency
paper_367,2306.09349,2023-06-15,UrbanIR: Large-Scale Urban Scene Inverse Rendering from a Single Video
paper_368,2302.11713,2023-02-23,Can Pre-trained Vision and Language Models Answer Visual Information-Seeking Questions?
paper_369,2009.09633,2020-09-21,3D-FUTURE: 3D Furniture shape with TextURE
paper_370,2211.00174,2022-10-31,Joint Audio/Text Training for Transformer Rescorer of Streaming Speech Recognition
paper_371,2306.09322,2023-06-15,Neural Relighting with Subsurface Scattering by Learning the Radiance Transfer Gradient
paper_372,2312.03726,2023-11-27,Interpretation modeling: Social grounding of sentences by reasoning over their implicit moral judgments
paper_373,2010.09889,2020-10-19,How much progress have we made in neural network training? A New Evaluation Protocol for Benchmarking Optimizers
paper_374,2306.10012,2023-06-16,MagicBrush: A Manually Annotated Dataset for Instruction-Guided Image Editing
paper_375,2410.09908,2024-10-13,Retrieval Instead of Fine-tuning: A Retrieval-based Parameter Ensemble for Zero-shot Learning
paper_376,2401.03315,2024-01-06,Malla: Demystifying Real-world Large Language Model Integrated Malicious Services
paper_377,2405.11286,2024-05-18,Motion Avatar: Generate Human and Animal Avatars with Arbitrary Motion
paper_378,2006.11465,2020-06-20,Towards a self-organizing pre-symbolic neural model representing sensorimotor primitives
paper_379,2407.05575,2024-07-08,Towards Reflected Object Detection: A Benchmark
paper_380,2501.07376,2025-01-13,Bigger Isn't Always Better: Towards a General Prior for Medical Image Reconstruction
paper_381,2306.09635,2023-06-16,CLIPSonic: Text-to-Audio Synthesis with Unlabeled Videos and Pretrained Language-Vision Models
paper_382,2306.09442,2023-06-15,"Explore, Establish, Exploit: Red Teaming Language Models from Scratch"
paper_383,2306.09682,2023-06-16,OCTScenes: A Versatile Real-World Dataset of Tabletop Scenes for Object-Centric Learning
paper_384,2306.09557,2023-06-16,CAJun: Continuous Adaptive Jumping using a Learned Centroidal Controller
paper_385,2307.04683,2023-07-06,"CORE-GPT: Combining Open Access research and large language models for credible, trustworthy question answering"
paper_386,2309.05463,2023-09-11,Textbooks Are All You Need II: phi-1.5 technical report
paper_387,2410.21747,2024-10-29,MotionGPT-2: A General-Purpose Motion-Language Model for Motion Generation and Understanding
paper_388,2010.09618,2020-10-19,Aerial Mobile Manipulator System to Enable Dexterous Manipulations with Increased Precision
paper_389,2306.10998,2023-06-19,RepoFusion: Training Code Models to Understand Your Repository
paper_390,2501.09815,2025-01-16,Lossy Compression with Pretrained Diffusion Models
paper_391,2407.06951,2024-07-09,RoboCAS: A Benchmark for Robotic Manipulation in Complex Object Arrangement Scenarios
paper_392,2306.11719,2023-06-20,Diffusion with Forward Models: Solving Stochastic Inverse Problems Without Direct Supervision
paper_393,2306.10763,2023-06-19,Guiding Language Models of Code with Global Context using Monitors
paper_394,2110.08544,2021-10-16,Answering Open-Domain Multi-Answer Questions via a Recall-then-Verify Framework
paper_395,2306.10968,2023-06-19,BayLing: Bridging Cross-lingual Alignment and Instruction Following through Interactive Translation for Large Language Models
paper_396,2306.10169,2023-06-16,Meta-Personalizing Vision-Language Models to Find Named Instances in Video
paper_397,2306.10785,2023-06-19,Multitrack Music Transcription with a Time-Frequency Perceiver
paper_398,2402.12786,2024-02-20,Advancing Large Language Models to Capture Varied Speaking Styles and Respond Properly in Spoken Conversations
paper_399,2312.00869,2023-12-01,Segment and Caption Anything
paper_400,2306.12672,2023-06-22,From Word Models to World Models: Translating from Natural Language to the Probabilistic Language of Thought
paper_401,2306.11987,2023-06-21,Training Transformers with 4-bit Integers
paper_402,2306.12509,2023-06-21,Joint Prompt Optimization of Stacked LLMs using Variational Inference
paper_403,2306.12929,2023-06-22,Quantizable Transformers: Removing Outliers by Helping Attention Heads Do Nothing
paper_404,2406.05187,2024-06-07,How to Strategize Human Content Creation in the Era of GenAI?
paper_405,2306.13078,2023-06-22,Continuous Layout Editing of Single Images with Diffusion Models
paper_406,2306.11932,2023-06-20,Opportunities and Risks of LLMs for Scalable Deliberation with Polis
paper_407,2404.11737,2024-04-17,Equivariant Spatio-Temporal Self-Supervision for LiDAR Object Detection
paper_408,2306.10008,2023-06-16,CLIP2Protect: Protecting Facial Privacy using Text-Guided Makeup via Adversarial Latent Search
paper_409,2309.11281,2023-09-20,Language-driven Object Fusion into Neural Radiance Fields with Pose-Conditioned Dataset Updates
paper_410,2303.05958,2023-03-10,Robust Knowledge Distillation from RNN-T Models With Noisy Training Labels Using Full-Sum Loss
paper_411,2403.00801,2024-02-23,Self-Retrieval: End-to-End Information Retrieval with One Large Language Model
paper_412,1710.08795,2017-10-23,Barrier Free Internet Access: Evaluating the Cyber Security Risk Posed by the Adoption of Bring Your Own Devices to e-Learning Network Infrastructure
paper_413,2306.13575,2023-06-23,Scaling MLPs: A Tale of Inductive Bias
paper_414,2005.00456,2020-05-01,USR: An Unsupervised and Reference Free Evaluation Metric for Dialog Generation
paper_415,2308.06974,2023-08-14,A One Stop 3D Target Reconstruction and multilevel Segmentation Method
paper_416,2412.01792,2024-12-02,CTRL-D: Controllable Dynamic 3D Scene Editing with Personalized 2D Diffusion
paper_417,2410.05608,2024-10-08,"Multimodal Large Language Models and Tunings: Vision, Language, Sensors, Audio, and Beyond"
paper_418,2306.14795,2023-06-26,MotionGPT: Human Motion as a Foreign Language
paper_419,2409.01086,2024-09-02,DPDEdit: Detail-Preserved Diffusion Models for Multimodal Fashion Image Editing
