node_id,name
organization_2891,San José State University
organization_2892,Institute of Science and Technology Austria
organization_2893,TNO
organization_2894,Moffett AI
organization_2895,Instrumentation and Measurement for Particle Accelerator Laboratory (IMPALab)
organization_2896,University of Naples Federico II
organization_2897,"IIIT Delhi, India"
organization_2898,"Amazon GenAI, USA"
organization_2899,"BITS Pilani Hyderabad, India"
organization_2900,"NIT Silchar, India"
organization_2901,"AI Institute, University of South Carolina, USA"
organization_2902,Shanghai University
organization_2903,JD AI Research
organization_2904,Migu Culture & Technology
organization_2905,"INSAIT, Sofia University"
organization_2906,"Sichuan Highway Planning, Survey, Design and Research Institute Ltd"
organization_2907,Guangzhou Urban Planning & Design Survey Research Institute
organization_2908,Saint Louis University
organization_2909,The Minitron Approach
organization_2910,LLM Pruning and Distillation in Practice:
organization_2911,Huawei Technologies Canada.
organization_2912,"Huawei Kirin Solution, China."
organization_2913,James Silberrad Brown Center for Artificial Intelligence
organization_2914,University of Florence
organization_2915,MICC
organization_2916,Faculdade de Engenharia da Universidade Lúrio
organization_2917,Faculdade de Letras da Universidade do Porto
organization_2918,Centro de Linguística da Universidade do Porto
organization_2919,Laboratório de Inteligência Artificial e Ciência de Computadores (LIACC / LASI)
organization_2920,Faculdade de Engenharia da Universidade do Porto
organization_2921,Harbin Institute of Technology Shenzhen
organization_2922,China University of Petroleum at Karamay
organization_2923,SaluteDevices
organization_2924,NEC laboratories America
organization_2925,"Institute of Computer Science and Technology, Soochow University, China"
organization_2926,"Shanghai AI Laboratory,"
organization_2927,Aditya English Medium School
organization_2928,Squirrel AI Learning
organization_2929,NJU
organization_2930,Senior
organization_2931,"Member, IEEE"
organization_2932,The University of Queensland
organization_2933,University of La Rochelle
organization_2934,Ecole Nationale Sup ´erieure d’Informatique
organization_2935,"West Pharmaceuticals Services, Inc."
organization_2936,VinAI Research
organization_2937,Posts & Telecommunications Inst. of Tech.
organization_2938,The University of British Columbia
organization_2939,"Lingzhi-zhiguang Co., Ltd"
organization_2940,Electronics and Telecommunications Research Institute
organization_2941,POWER SCHEDULER : A B ATCH SIZE AND TOKEN NUM-
organization_2942,Adriana Meza Soria
organization_2943,Aditya Prasad
organization_2944,Rameswar Panda∗
organization_2945,Shawn Tan
organization_2946,BER AGNOSTIC LEARNING RATESCHEDULER
organization_2947,Gaoyuan Zhang
organization_2948,David D. Cox
organization_2949,Activision Blizzard
organization_2950,Barcelona Supercomputing Center
organization_2951,"Writer, Inc."
organization_2952,École de Technologie Supérieure
organization_2953,UMR 9189 - CRIStAL
organization_2954,"Technology Innovation Institute, Abu Dhabi, United Arab Emirates"
organization_2955,I3S
organization_2956,Universit´ e Côte d’Azur
organization_2957,Swedish University of Agricultural Sciences
organization_2958,Data ScienceTech Institute (DSTI)
organization_2959,Université Côte d’Azur
organization_2960,University of Warwick
organization_2961,University of Newcastle
organization_2962,Snowflake
organization_2963,Ion Stoica5
organization_2964,"State Key Laboratory of Multimedia Information Processing, School of Computer Science, Peking University"
organization_2965,"Saarbrücken Research Center for Visual Computing, Interaction and AI"
organization_2966,UC BERKELEY
organization_2967,STANFORD UNIVERSITY
organization_2968,Shanghai Key Lab of Intell. Info. Processing
organization_2969,Shanghai Collaborative Innovation Center on Intelligent Visual Computing
organization_2970,Microsoft Cloud + AI
organization_2971,ShengShu
organization_2972,Link.cuhk.edu.hk
organization_2973,ByteDance Shanghai AI Laboratory
organization_2974,CUHK MiuLar Lab
organization_2975,University of Minnesota
organization_2976,Layer 6 AI
organization_2977,CIFAR Fellow
organization_2978,Etsy Inc.
organization_2979,Yahoo! Research
organization_2980,Guangzhou Quwan Network Technology
organization_2981,Jina AI GmbH
organization_2982,Instituto de Pesquisa para Economia Digital
organization_2983,Universidade Federal do Cariri
organization_2984,UNICAMP
organization_2985,NeuralMind.ai
organization_2986,Maritaca AI
organization_2987,UNC at Chapel Hill
organization_2988,Duke Univ.
organization_2989,Oak Ridge Lab.
organization_2990,Ohio State Univ.
organization_2991,"Univ. of California, Irvine"
organization_2992,Tulane Univ
organization_2993,Battelle
organization_2994,Sir Salimullah Medical College
organization_2995,Skolkovo Institute of Science and Technology
organization_2996,Artificial Intelligence Research Institute
organization_2997,Bar-IlanUniversity
organization_2998,Inspirai
organization_2999,Huawei Technologies Ltd
organization_3000,Ucas-HaoranWei
organization_3001,StepFun2Megvii Technology
organization_3002,Norway
organization_3003,SimulaMet
organization_3004,Pandora Media Inc.
organization_3005,ShenZhen Research Institute of Northwestern Polytechnical University
organization_3006,"TeleAI, China Telecom"
organization_3007,Northwestern Polytechnical University Xi’an
organization_3008,NEC Corporation
organization_3009,Rabbitpre Intelligence
organization_3010,Neural Magic
organization_3011,IST Austria
organization_3012,Institute for Research in Technology
organization_3013,Comillas Pontifical University
organization_3014,LG Electronics
organization_3015,Honda Research Institute EU
organization_3016,NTT Corporation
organization_3017,Institute for Advanced Algorithms Research (IAAR)
organization_3018,Research Institute of China Telecom
organization_3019,Institute for AI Industry Research (AIR)
organization_3020,Liberal Arts Consortium for Online Learning (LACOL)
organization_3021,Bowling Green State University
organization_3022,Anne McNiﬀ
organization_3023,The Andrew W. Mellon Foundation
organization_3024,Tatlock ’61 Endowment for Strategic Faculty Support at Vassar Co llege
organization_3025,Vassar College
organization_3026,University Shanghai Jiao Tong
organization_3027,"Universidad de Antioquia, Colombia"
organization_3028,"University of Oxford, UK"
organization_3029,Meituan.com
organization_3030,Bupt.edu.cn
organization_3031,Stanford MS&E
organization_3032,MIT ORC
organization_3033,Cornell ORIE
organization_3034,Cornell Statistics
organization_3035,360 AI Research
organization_3036,Carleton College
organization_3037,Hello Robot Inc.
organization_3038,Tencent Games
organization_3039,UniDet3D: Multi-dataset Indoor 3D Object Detection
organization_3040,ONEKQ Lab
organization_3041,"Key Laboratory of AI Safety, Chinese Academy of Sciences"
organization_3042,"IBM Research, India"
organization_3043,Indian Institute of Technology Bombay
organization_3044,Inmc & Ipai
organization_3045,"The Chinese University of Hong Kong, Hong Kong SAR"
organization_3046,UMass Chan Medical School
organization_3047,"University of Massachusetts, Amherst"
organization_3048,"University of Massachusetts, Lowell"
organization_3049,LuxiTech
organization_3050,I am unable to find any other organizations in the provided text.
organization_3051,National Center for Computational Sciences
organization_3052,"Adobe Research, Seattle, USA"
organization_3053,"Adobe Research, USA"
organization_3054,Applied Artificial Intelligence Institute
organization_3055,"Tencent AI Lab, Seattle"
organization_3056,"Emergent Methods, CO"
organization_3057,The Fin AI
organization_3058,Université Laval
organization_3059,"Zhongshan PoolNet Technology Co., Ltd, Zhongshan Fudan Joint Innovation Center"
organization_3060,"NeuDim Digital Technology (Shanghai) Co.,Ltd."
organization_3061,"MICC, University of Florence"
organization_3062,"Computer Vision Center, UAB"
organization_3063,"Artificial Intelligence Institute,"
organization_3064,"NAVER Cloud,"
organization_3065,"University of Richmond,"
organization_3066,"Interdisciplinary Program in Artificial Intelligence,"
organization_3067,"Adobe Research, San Francisco, CA, USA"
organization_3068,"University of Maryland, College Park, MD, USA"
organization_3069,TALOS Corp
organization_3070,"DSO National Laboratories, Singapore"
organization_3071,"Department of Radiology, The University of British Columbia"
organization_3072,"Department of Medicine, The University of British Columbia"
organization_3073,Shahid Beheshti University
organization_3074,"1Tencent AI Lab, Beijing, China"
organization_3075,"Tencent AI Lab, Seattle, USA"
organization_3076,"Institute of Automation, Chinese Academy of Sciences, Beijing, China"
organization_3077,"InstaDeep, Rwanda"
organization_3078,"InstaDeep, South Africa"
organization_3079,"University of Cape Town, South Africa"
organization_3080,POLITEHNICA Bucharest National University of Science and Technology
organization_3081,Interdisciplinary School of Doctoral Studies
organization_3082,University of Bucharest
organization_3083,Ping An Technology
organization_3084,ISCTE-IUL
organization_3085,IST/ULisboa
organization_3086,"School of Computer Science, CMU"
organization_3087,INESC-ID Lisboa
organization_3088,"School of Software and Microelectronics, Peking University"
organization_3089,"School of Psychological and Cognitive Sciences, Peking University"
organization_3090,"State Key Laboratory of General Artificial Intelligence, School of Intelligence Science and Technology, Peking University"
organization_3091,"Department of Sociology, Peking University"
organization_3092,PKU-Wuhan Institute for Artificial Intelligence
organization_3093,"State Key Laboratory of Blockchain and Data Security, Zhejiang University"
organization_3094,Tencent Hunyuan
organization_3095,George Washington University
organization_3096,Haldia Institute of Technology
organization_3097,IBM Corporation
organization_3098,NASA Government Affairs
organization_3099,N/A (No clear organization name given)
organization_3100,Barcelona Supercomputing Center (BSC)
organization_3101,Aston University
organization_3102,Shenyang Aerospace University
organization_3103,Computing Sciences
organization_3104,National University of Cuyo
organization_3105,National Scientific and Technical Research Council (CONICET)
organization_3106,PICOMIMIC4
organization_3107,MEDITRON-70
organization_3108,MedBench37.424.341.431.8
organization_3109,LancetQA
organization_3110,GPT-4
organization_3111,MedCalc-BenchX
organization_3112,Medbullets
organization_3113,GPT-3.5
organization_3114,MedMCQA
organization_3115,lambamt-8B
organization_3116,EDMedNLI-Dis
organization_3117,MedQA
organization_3118,NEJMQA
organization_3119,PubMedQA
organization_3120,PUBHEALTH Ver.
organization_3121,M42 Health
organization_3122,Samsung R & D Institute India - Bangalore
organization_3123,Lokesh R Boregowda2R Venkatesh Babu1
organization_3124,ICLR 2025
organization_3125,"NVIDIA, Santa Clara"
organization_3126,"Ministry of Education Key Laboratory of Metabolism and Molecular Medicine, Department of Endocrinology and Metabolism, Zhongshan Hospital, Fudan University"
organization_3127,"Department of Endocrinology and Metabolism, Qingpu Branch of Zhongshan Hospital Affiliated to Fudan University"
organization_3128,"Department of Endocrinology, Fifth People’s Hospital of Shanghai Fudan University"
organization_3129,"MIFA Lab, Qing Yuan Research Institute, SEIEE, Shanghai Jiao Tong University"
organization_3130,UIST 2024 (in submission)
organization_3131,"Institute of Astrophysics, Central China Normal University"
organization_3132,KEK Theory Center
organization_3133,"Passeig Lluis Companys, 23, Barcelona"
organization_3134,High Energy Accelerator Research Organization (KEK)
organization_3135,"Kobayashi-Maskawa Institute for the Origin of Particles and the Universe, Nagoya University"
organization_3136,"Institute of Space Sciences (ICE), CSIC"
organization_3137,"Fondazione Bruno Kessler, Trento, Italy"
organization_3138,"Technical University of Munich, MCML"
organization_3139,University of Cologne
organization_3140,Anlatan LLC
organization_3141,Augusta University
organization_3142,Tongping Liu
organization_3143,Università dell'Atenea Trentina - Università degli Studi dell'Università dell'Atenea Trentina
organization_3144,"University of California, Los Angeles, USA"
organization_3145,Western Norway University of Applied Sciences
organization_3146,National Engineering Laboratory for Integrated Aero-space-Ground-Ocean Big Data Application Technology
organization_3147,Bangladesh University of Engr. & Tech.
organization_3148,Flawless AI
organization_3149,Lotus -DDSINE
organization_3150,Hongbo Zhang
organization_3151,OASIS
organization_3152,EESNU
organization_3153,GeoWizard
organization_3154,GenPercept
organization_3155,Noah’s Ark Lab
organization_3156,StableNormal
organization_3157,Answer.AI
organization_3158,France
organization_3159,LightOn
organization_3160,OsloMet
organization_3161,Forzasys
organization_3162,Data Institute
organization_3163,University of San Francisco
organization_3164,WeChat AI
organization_3165,"Beijing University of Posts and Telecommunications, Beijing, China"
organization_3166,Guangxi Modern Vocational Technology College
organization_3167,School of Electronics and Information
organization_3168,UniAff
organization_3169,School of Electronic Engineering
organization_3170,Center for Visual Computing
organization_3171,College of Information Science and Technology
organization_3172,DeepFloydIF
organization_3173,GLIDE
organization_3174,GeneratedMatched
organization_3175,LAION-Aesthetics
organization_3176,"Ping An Technology (Shenzhen) Co., Ltd."
organization_3177,"Llama Team, AI @ Meta"
organization_3178,University Sultan Moulay Slimane
organization_3179,Show Lab
organization_3180,JuliaHub
organization_3181,HKUST2
organization_3182,NOAH's Ark Lab3
organization_3183,INGINSTRUCTIONS VIA DIFFUSION TRANSFORMER
organization_3184,LL-ROUND CREATOR AND EDITOR FOLLOW -
organization_3185,MediaTek Research
organization_3186,National Chengchi University
organization_3187,Hokkaido University
organization_3188,"Department of Computer Science and Engineering, HKUST"
organization_3189,University of Missouri - Columbia
organization_3190,Instituto de Telecomunicações
organization_3191,Artefact Research Center
organization_3192,Universidade de Lisboa
organization_3193,"Fondazione Bruno Kessler, Italy"
organization_3194,Microsoft Corp.
organization_3195,University of Wisconsin - Madison
organization_3196,United States
organization_3197,China Tower
organization_3198,"Tsinghua Laboratory of Brain and Intelligence (THBI), IDG/McGovern Institute for Brain Research, Tsinghua University"
organization_3199,Chinese Institute for Brain Research (CIBR)
organization_3200,"National Institute of Informatics, Tokyo, Japan"
organization_3201,"Harvard John A. Paulson School of Engineering and Applied Sciences, Harvard University"
organization_3202,"Department of Emergency Medicine, Stanford University School of Medicine"
organization_3203,"Department of Biomedical Informatics, Harvard Medical School"
organization_3204,Ltd.
organization_3205,AppleVladlen Koltun
organization_3206,Inc.
organization_3207,NTU‡
organization_3208,ByteDance†S-Lab
organization_3209,Nanjing University of Science and
organization_3210,"Technology, China"
organization_3211,"Northeastern University, China"
organization_3212,"University of Göttingen, Germany"
organization_3213,Nanjing University of Science and Technology
organization_3214,"School of Computer Science and Engineering,"
organization_3215,"Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Southeast University"
organization_3216,Universit e de Montreal
organization_3217,Mila2Microsoft Research
organization_3218,HEC Montr eal
organization_3219,Schoow University
organization_3220,"Montreal Neurological Institute, McGill University"
organization_3221,University of Southern California Institute for Creative Technologies (USC-ICT)
organization_3222,Peking Universit y
organization_3223,"Key Laboratory of Symbolic Computation and Knowledge Engineering of the Ministry of Education, College of Computer Science and Technology, Jilin University"
organization_3224,Infinigence AI
organization_3225,Birla Institute of Technology & Science Pilani
organization_3226,Jio Platforms Limited
organization_3227,Indian Institute of Technology Indore
organization_3228,R.M.D. Engineering College
organization_3229,NCSOFT
organization_3230,Hanoi University of Science and Technology
organization_3231,VNU-HCM - University of Science
organization_3232,The Graduate Center
organization_3233,Hunter College
organization_3234,XM Capital
organization_3235,Tencent Jarvis Lab
organization_3236,"RALI & Mila, Université de Montréal"
organization_3237,Hong Kong Polytechnic University
organization_3238,"University of Maryland,collaboration with Mitsubishi Electric Research Laboratories (MERL), Johns Hopkins University"
organization_3239,Pika Lab
organization_3240,Gaziosmanpasa University
organization_3241,Azerbaijan Nation al Academy of Sciences
organization_3242,Institute of Mathematics and Mechanics
organization_3243,Technology Innovation Institute
organization_3244,Beijing University of Technology
organization_3245,Beijing-Dublin International College
organization_3246,OSU
organization_3247,"Department of Biomedical Informatics, OSU"
organization_3248,"Celonis, Inc."
organization_3249,"Alluxio, Inc."
organization_3250,"Twitter, Inc."
organization_3251,NOAH’S ARK LAB
organization_3252,"Institute for Advanced Algorithms Research, Shanghai"
organization_3253,5Y Capital
organization_3254,"Institute for AI, Peking University, China"
organization_3255,"National Key Lab of General AI, BIGAI, China"
organization_3256,"Beijing University of Posts and Telecommunications, China"
organization_3257,Rutgers Center for Cognitive Science
organization_3258,Rutgers Computer Science Department
organization_3259,"Livermore, CA"
organization_3260,Sandia National Laboratories
organization_3261,Mohamed Bin Zayed University of AI
organization_3262,Geely Automobile Research Institute (Ningbo) Company Ltd.
organization_3263,LibAI Lab
organization_3264,"Damo Academy, Hangzhou, China"
organization_3265,"Research Center for Industries of the Future, Westlake University, Hangzhou, China"
organization_3266,"AI Lab, Westlake University, Hangzhou, China"
organization_3267,"Institute for Machine Learning, JKU Linz"
organization_3268,ELLIS Unit
organization_3269,NXAI GmbH
organization_3270,UC Los Angeles
organization_3271,iFLYTEK AI Research (Central China)
organization_3272,"Washington University, St. Louis"
organization_3273,DICE: Distilling Classifier-Free Guidance into Text Embeddings
organization_3274,"Department of Computer Science and Software Engineering, Auburn University"
organization_3275,"PeopleTec, Inc"
organization_3276,"School of Science and Engineering, The Chinese University of Hong Kong,"
organization_3277,"Guangdong Provincial Key Laboratory of Future Networks of Intelligence,"
organization_3278,"The Shenzhen Institute of Artificial Intelligence and Robotics for Society,"
organization_3279,Télécom Paris
organization_3280,UNIST
organization_3281,The CoAI Group
organization_3282,"Birkbeck, University of London"
organization_3283,Centre for Brain and Cognitive Development
organization_3284,GSAI
organization_3285,PeopleTec
organization_3286,Unity Technologies
organization_3287,"Swiss Federal Institute of Technology Lausanne, Switzerland"
organization_3288,Australian AI Institute
organization_3289,"{aojunzhou, zmjdll }@gmail.com"
organization_3290,hsli@ee.cuhk.edu.hk
organization_3291,ANU
organization_3292,Walmart Global Tech
organization_3293,NEC Labs America
organization_3294,UT Arlington
organization_3295,NA VER Cloud Multimodal AI
organization_3296,Navercorp
organization_3297,GitHub Square
organization_3298,Zoom Video Communications
organization_3299,NYU CDS and Courant Institute
organization_3300,SingaporeanAI研究院
organization_3301,海丝人工智能实验室
organization_3302,Singapore管理大学
organization_3303,Amazon AGI Foundations
organization_3304,Alberta Machine Intelligence Institute (Amii)
organization_3305,Naver Labs Europe
organization_3306,Criteo AI Lab
organization_3307,HKBU
organization_3308,HIT-SZ
organization_3309,HKUST-GZ
organization_3310,"Duke-National University of Singapore Medical School,"
organization_3311,"Institute of High Performance Computing (IHPC),"
organization_3312,"Byers Eye Institute,"
organization_3313,"Singapore National Eye Centre,"
organization_3314,"A*STAR,"
organization_3315,Moscow Institute of Physics and Technologies
organization_3316,AIWaves
organization_3317,Depix Technologies
organization_3318,Universit ´e Laval
organization_3319,"Ulm University,"
organization_3320,Netherlands
organization_3321,"Max Planck Institute for Psycholinguistics,"
organization_3322,"GESIS - Institute for Social Sciences,"
organization_3323,"Department of Statistical Science, Duke University"
organization_3324,Duke University School of Medicine
organization_3325,Duke Clinical Research Institute
organization_3326,"Descartes Labs , Inc."
organization_3327,Intelligence and Space Research Division
organization_3328,"University of Waterloo, Vector Institute"
organization_3329,"SRM Institute of Science and Technology,<br>"
organization_3330,"Kattankulathur, Tamil Nadu, 603203, India"
organization_3331,"Department of Computational Intelligence,<br>"
organization_3332,Unc Charlotte
organization_3333,Shanghai Key Laboratory of Intelligent information processing
organization_3334,Engineering Research Center of Information Networks
organization_3335,Zhongguancun Laboratory
organization_3336,Blekinge Institute of Technology
organization_3337,Ericsson AB
organization_3338,"International Center of Future Science, Jilin University"
organization_3339,"Engineering Research Center of Knowledge-Driven Human-Machine Intelligence, MOE, China"
organization_3340,University of Warsaw
organization_3341,UPenn
organization_3342,https://github.com/FreedomIntelligence/ApolloMoE
organization_3343,"La Sapienza, University of Rome"
organization_3344,CNIT
organization_3345,NUS-NCS Joint Lab
organization_3346,HUST
organization_3347,Biomedical Imaging Research Institute
organization_3348,Cedars-Sinai Medical Center
organization_3349,Division of Artificial Intelligence in Medicine
organization_3350,"Institute of Artificial Intelligence, Soochow University, China"
organization_3351,Coventry University
organization_3352,Human Language Technology Center of Excellence
organization_3353,The Chinese University of HongKong
organization_3354,"IHPC A*STAR, Singapore"
organization_3355,"University of Cambridge, UK"
organization_3356,"Columbia University, USA"
organization_3357,"GlaxoSmithKlein, USA"
organization_3358,"The Alan Turing Institute, UK"
organization_3359,"Key Laboratory of Symbolic Computation and Knowledge Engineering, Jilin University"
organization_3360,Microsoft Responsible AI Research
organization_3361,University of California - Riverside
organization_3362,Qwen
organization_3363,State Key Laboratory of Cognitive Intelligence
organization_3364,AIGen Sciences
organization_3365,Kent State University
organization_3366,IIT Hyderabad
organization_3367,University of Texas at San Antonio
organization_3368,Peraton Labs
organization_3369,Secure AI and Autonomy Lab
organization_3370,Meta1
organization_3371,McGill
organization_3372,Tokyo Tech
organization_3373,JAIST
organization_3374,ITB
organization_3375,Ontario Tech
organization_3376,"The Second Affiliated Hospital, School of Medicine, Zhejiang University"
organization_3377,Cleveland Clinic
organization_3378,"The CHUM School of Artificial Intelligence in Healthcare, Montreal, QC, Canada"
organization_3379,"National University Hospital, Singapore"
organization_3380,"Duke NUS Medical School, Singapore"
organization_3381,"Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences"
organization_3382,National Taiwan Normal University
organization_3383,Purdue Technology
organization_3384,"Weitzmann Institute of Science, Israel"
organization_3385,"Google DeepMind, Israel"
organization_3386,"University of Washington, USA"
organization_3387,"UC Berkeley, USA"
organization_3388,"Shenzhen Institute of Advanced Technology, CAS"
organization_3389,University of Memphis
organization_3390,SICHuan University of Electronic Technology
organization_3391,Zhongshan Hospital Fudan University
organization_3392,cao.yuanwu@zs-hospital.sh.cn
organization_3393,liquan@shanghaitech.edu.cn
organization_3394,"CUHK, Shenzhen"
organization_3395,Auki Labs
organization_3396,Hangzhou High-Tech Zone (Binjiang) Blockchain and Data Security Research Institute
organization_3397,"Interdisciplinary Program in Artificial Intelligence and ASRI, Seoul National University"
organization_3398,"Department of Electrical and Computer Engineering and ASRI, Seoul National University"
organization_3399,IFLYTEK Research
organization_3400,Advacheck O ¨U
organization_3401,Universit ´e Grenoble Alpes
organization_3402,SandLogic Technologies Pvt Ltd
organization_3403,Intellifusion
organization_3404,Scale AI
organization_3405,Owain Evans
organization_3406,Truthful AI
organization_3407,Henry Sleight
organization_3408,Robert Long
organization_3409,Miles Turpin
organization_3410,MATS Program
organization_3411,Independent
organization_3412,Eleos
organization_3413,Speechmatics
organization_3414,Imla Offenburg
organization_3415,Max-Planck-Institute for Informatics
organization_3416,Oregon State University
organization_3417,THU
organization_3418,HKU MMLab
organization_3419,National Key Laboratory of Human-Machine Hybrid Augmented Intelligence
organization_3420,DeepLang AI
organization_3421,"University of California, Irvine"
organization_3422,Allen Institute of AI
organization_3423,Codec Avatar Labs
organization_3424,INCORPORATION INCorporation Ltd.
organization_3425,DeepMind
organization_3426,Dept. Computer AI Convergence Engineering
organization_3427,Dept. Computer Engineering
organization_3428,Kumoh National Institute of Technology
organization_3429,MILA - Québec AI Institute
organization_3430,Polytechnique Montréal
organization_3431,Nilekani Centre at AI4Bharat
organization_3432,"National Institute of Information and Communications Technology, Kyoto, Japan"
organization_3433,Avignon Université
organization_3434,Yandex
organization_3435,Pinterest Labs
organization_3436,King Abdullah University of Science and Technology (KAUST)
organization_3437,Helmholtz Munich
organization_3438,SDXL
organization_3439,SD3
organization_3440,Bangladesh University of Engineering and Technology
organization_3441,OpenGV Lab
organization_3442,"School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University"
organization_3443,The University of North Carolina at Chapel Hill
organization_3444,"Weixin Group,Tencent"
organization_3445,Miniml.AI
organization_3446,Dalian Neusoft University of Information
organization_3447,Macedonian Academy of Sciences and Arts
organization_3448,Ss. Cyril and Methodius University in Skopje
organization_3449,OPENCSG
organization_3450,"Centre for AI, Data Science & Artificial Intelligence, R&D, AstraZeneca"
organization_3451,"Research Center for Industries of the Future, Westlake University"
organization_3452,Door
organization_3453,Schunk Robot
organization_3454,Manipulation
organization_3455,Translate
organization_3456,Robot Hand
organization_3457,Open
organization_3458,Relocate
organization_3459,Trained
organization_3460,Stream
organization_3461,Reconstructed
organization_3462,Retargeted Demonstration
organization_3463,Flip Mug
organization_3464,Policy
organization_3465,Allegro Robot
organization_3466,Camera
organization_3467,Customized
organization_3468,Human Hand
organization_3469,Task
organization_3470,Adroit Robot
organization_3471,Fig. 1
organization_3472,Uppsala University
organization_3473,Norwegian University of Science and Technology
organization_3474,"University of Maryland, College Park, USA"
organization_3475,Technion - Institute of Technology
organization_3476,Brno University of Technology
organization_3477,Centre For Development Of Telematics
organization_3478,Shawn Wang3
organization_3479,Shanghai Artifcial Intelligence Laboratory
organization_3480,Wentao Zhang2
organization_3481,Conghui He1†
organization_3482,Matthieu Lin3
organization_3483,DLUT
organization_3484,ICT-CAS
organization_3485,"MAIS & NLPR, Institute of Automation, Chinese Academy of Sciences"
organization_3486,TheHong Kong Polytechnic University
organization_3487,Department of Chinese and Bilingual Studies
organization_3488,"Huntsville, AL, USA"
organization_3489,Sber
organization_3490,University of Sharjah
organization_3491,Coe.Berkeley .EDU
organization_3492,Berkeley .EDU
organization_3493,Boston College
organization_3494,German Research Institute for Artificial Intelligence (DFKI)
organization_3495,Kempelen Institute of Intelligent Technologies
organization_3496,Anyscale
organization_3497,IBM Research Institute
organization_3498,"Institute for Machine Learning, JKU Linz, Austria"
organization_3499,"Google DeepMind, UCL"
organization_3500,"NXAI GmbH, Linz, Austria"
organization_3501,Weikum@mpi-inf.mpg.de
organization_3502,Air Force Office of Scientific Research
organization_3503,National Science Foundation
organization_3504,University of Zhengzhou
organization_3505,University of the Arts London
organization_3506,"State Key Laboratory for Novel Software Technology, Nanjing University\"
organization_3507,Microsoft\
organization_3508,Southeast University\
organization_3509,Microsoft Research Asia Singapore
organization_3510,Institute of High Performance Computing (IHPC)
organization_3511,"C-FAIR, Shandong University"
organization_3512,Snap Inc
organization_3513,TU Crete
organization_3514,"Munich, Germany"
organization_3515,Dolby Research
organization_3516,illinois.edu
organization_3517,huan-zhang.com
organization_3518,Illinois
organization_3519,berkeley.edu
organization_3520,ELTE Eötvös Loránd University
organization_3521,Key Laboratory of Space Environment Monitoring and Information Processing of MIIT
organization_3522,University of California – San Diego
organization_3523,National Key Laboratory of Multispectral Information Intelligent Processing Technology
organization_3524,Institute for Applied Physics and Information Technology (IAFIT)
organization_3525,Alibaba Research
organization_3526,great xch@shu.edu.cn
organization_3527,Jun Gao
organization_3528,by903033784@163.com
organization_3529,HelloGroup Inc.
organization_3530,Shengkai Zhang
organization_3531,Chenhui Xue*
organization_3532,Chaojie Yang
organization_3533,gaojun55@gmail.com
organization_3534,Nianhong Jiao
organization_3535,Boya Niu*
organization_3536,Tian Li
organization_3537,HelloMeme
organization_3538,University of Computer Studies
organization_3539,Bytedance Research
organization_3540,Li Auto Inc.
organization_3541,InstantX Team
organization_3542,"Applied Research Center (ARC), Tencent PCG"
organization_3543,Institute of Electrical and Electronics Engineers (ICLR)
organization_3544,PAII Inc.
organization_3545,University of California San Francisco
organization_3546,Plix AI
organization_3547,PhenoTips
organization_3548,University of Malta
organization_3549,Huawei Noah’s Ark
organization_3550,AI Centre
organization_3551,UCL Technical University of Darmstadt
organization_3552,"Kim Jaechul Graduate School of AI, KAIST"
organization_3553,"Division of Pulmonary, Allergy, Critical Care, and Sleep Medicine, University of Pittsburgh"
organization_3554,Capital University of Economics and Business
organization_3555,"Seed-Foundation-Model, ByteDance"
organization_3556,The Open Cookbook for Top-Tier Code Large Language Models
organization_3557,Horizon Robotics
organization_3558,Princeton
organization_3559,University of Isfahan
organization_3560,University of Bari
organization_3561,Wideverse
organization_3562,Polytechnic University of Bari
organization_3563,South China Normal University
organization_3564,"Department of Computer Science and Engineering, MoE Key Lab of Artificial Intelligence, Shanghai Jiao Tong University"
organization_3565,NVIDIA1
organization_3566,Institute of Computing Technology
organization_3567,University of South Florida
organization_3568,Esperanto Technologies
organization_3569,Exacity Inc.
organization_3570,Alibaba Cloud Computing
organization_3571,"Microsoft Research, Beijing, China"
organization_3572,"Key Laboratory of Machine Intelligence and Advanced Computing (Sun Yat-sen University), Ministry of Education"
organization_3573,BAAI.
organization_3574,Auckland University of Technology
organization_3575,University of Tasmania
organization_3576,"Mass General Brigham & Boston Children’s Hospital, Harvard Medical School"
organization_3577,Layer 6 AIRasa Hosseinzadeh
organization_3578,Layer 6 AIGabriel Loaiza-Ganem
organization_3579,Huawei Technologies
organization_3580,"Paris Research Center, Huawei Technologies"
organization_3581,"Abu Dhabi, UAE"
organization_3582,Khalifa University of Science and Technology
organization_3583,"New Haven, Connecticut, USA"
organization_3584,HKUST5 China Mobile
organization_3585,Alibaba International Digital Commerce
organization_3586,"Chinese Information Processing Laboratory,"
organization_3587,"Suzhou Institute for Advanced Research, University of Science and Technology of China"
organization_3588,Queen’s University
organization_3589,"LMU Munich, MCML Munich"
organization_3590,China Tower Corporation Limited
organization_3591,"School of Information Science and Technology, ShanghaiTech University"
organization_3592,China University of Petroleum
organization_3593,"PeopleAI Inc. Beijing, China"
organization_3594,Rhymes AI
organization_3595,NNational University of Singapore
organization_3596,School of Computer Science and
organization_3597,"Faculty of Information Technology,"
